CaseID,weight,tm_start,tm_finish,duration,Xspanish,Have children?,How many children?,child age,child gender,How many children under 6,ChildrenHH,parent: sleep quality,child: sleep quality,parent: imp_mood,parent: imp_health,parent: imp_performance,child: imp_mood,child: imp_health,child: imp_performance,child: imp_behavior,necessary hours of sleep,parent: oft_bath,parent: oft_music,parent: oft_alcohol,parent: oft_read,parent: oft_yoga,parent: oft_TV,parent: oft_online,parent: oft_over-counter meds,parent: oft_prescription meds,child: oft_bath,child: oft_music,child: oft_read,child: oft_yoga,child: oft_TV,child: oft_online,child: oft_meds,bedtime: school,AM or PM,wake-up: school,AM or PM,bedtime: non-school,AM or PM,wake-up: non-school,AM or PM,actual bedtime: school,actual bedtime: non-school,sleep_hours: school,sleep_hours: nonschool,sleep arrangement,wake-up at night,sleep in school,parent: BR_TV,parent: BR_computer,parent: BR_tablet,parent: BR_cellphone,parent: BR_game,parent: BR_MP3,parent: off_TV,parent: off_computer,parent: off_tablet,parent: off_cell,parent: off_game,parent: off_mp3,child: BR_TV,child: BR_computer,child: BR_tablet,child: BR_cell,child: BR_game,child: BR_MP3,child: off_TV,child: off_computer,child: off_tablet,child: off_cell,child: off_game,child: off_mp3,parent: difficult_evening,parent: difficult_pets,parent: difficult_in-noise,parent: difficult_out-noise,parent: difficult_temperature,parent: difficult_light,diffTVpar,diffcomppar,difftabletpar,diffcellpar,diffvideopar,diffmp3par,diffHWchild,diffeveningchild,diffpetschild,diffinnoisechild,diffoutnoisechild,difftempchild,difflightchild,diffTVchild,diffcompchild,difftabletchild,diffcellchild,diffvideochild,diffmp3child,parent: texts/emails,child: texts/emails,parent: regular meal time,parent: regular bedtime,parent: regular wake-up time,child: reg breakfast time,child: reg evening meal time,child: regular bedtime,child: reg wake-up time,rules_bedtime,rules_TV,rules_caffeine,rules_phone,rules_computer/tablet,rules_games,impact_performance,impact_mood,impact_behavior,impact_quality of life,marital status
1446,0.6627,12/21/13 15:52,12/21/13 15:58,5,1,1,2,10,1,0,2,2,1,1,1,1,1,1,1,1,8,1,3,3,4,4,4,4,4,4,1,3,3,4,2,2,4,9,2,6,1,10,2,8,1,9,10,8,8,3,1,1,1,1,1,2,1,1,1,1,1,#NULL!,1,1,1,1,1,2,1,1,1,1,1,#NULL!,1,1,4,4,1,4,4,4,4,4,4,#NULL!,4,4,4,4,4,4,4,4,4,4,4,4,#NULL!,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
1452,2.7558,12/21/13 17:08,12/21/13 17:15,7,1,1,2,12,2,0,2,3,2,1,1,1,1,1,1,1,9,3,3,4,2,4,1,1,3,2,1,2,2,4,2,4,4,9,2,7,1,12,2,10,1,10,10,8,8,2,2,1,1,1,2,1,2,2,1,1,#NULL!,2,#NULL!,#NULL!,1,2,2,2,1,1,2,#NULL!,#NULL!,#NULL!,1,2,2,2,4,4,2,4,4,4,#NULL!,4,#NULL!,#NULL!,3,2,4,4,4,3,4,2,#NULL!,#NULL!,#NULL!,4,4,4,4,2,2,2,2,2,2,2,2,2,2,4,2,2,1,1,1,1,4
1468,2.5698,12/21/13 19:28,12/21/13 19:36,8,1,1,3,14,1,1,4,1,1,1,1,1,1,1,1,1,9,1,1,4,3,4,2,2,4,4,1,1,2,4,2,2,4,10,2,6,1,11,2,9,1,8,10,8,8,3,1,1,2,2,2,1,2,1,#NULL!,#NULL!,#NULL!,2,#NULL!,2,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1
1478,0.3614,12/21/13 21:51,12/21/13 22:01,9,1,1,1,6,1,1,2,2,2,1,1,1,1,1,1,1,10,4,3,3,3,4,3,3,4,4,3,4,3,4,3,4,1,10,2,7,1,11,2,8,1,9,9,8,8,3,1,1,1,2,2,1,2,2,1,#NULL!,#NULL!,1,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,2,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,3,1
1528,1.5136,12/22/13 8:15,12/22/13 8:25,10,1,1,2,12,2,1,3,1,1,1,1,1,1,1,1,1,8,2,3,3,3,4,2,3,4,4,2,2,2,4,2,2,4,9,2,6,1,11,2,11,1,9,12,8,8,3,1,1,1,2,1,1,2,1,2,#NULL!,1,2,#NULL!,1,1,2,1,1,2,1,1,#NULL!,1,1,#NULL!,1,4,4,4,4,4,4,4,#NULL!,4,4,#NULL!,4,4,4,4,4,4,4,4,4,#NULL!,4,4,#NULL!,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
1535,1.5290,12/22/13 14:20,12/22/13 14:40,20,1,1,2,9,1,0,2,3,1,1,1,1,1,1,1,1,8,2,4,3,1,4,1,1,4,4,4,4,4,4,1,1,4,#NULL!,#NULL!,#NULL!,#NULL!,10,2,8,1,#NULL!,10,8,8,3,1,1,1,1,2,1,2,2,1,1,#NULL!,2,#NULL!,#NULL!,1,1,1,2,1,2,2,1,2,#NULL!,1,#NULL!,4,4,2,4,4,2,4,4,#NULL!,3,#NULL!,#NULL!,4,4,4,4,4,4,4,4,4,3,#NULL!,4,#NULL!,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
48,0.5476,12/12/13 22:54,12/12/13 23:10,16,1,1,1,11,2,0,1,3,2,3,2,2,2,1,1,1,9,1,4,4,3,4,2,3,4,4,1,3,2,4,2,2,4,9,2,7,1,11,2,9,1,10,10,9,8,3,1,2,1,1,1,1,2,2,1,1,1,1,#NULL!,#NULL!,2,2,1,1,2,2,#NULL!,#NULL!,1,1,#NULL!,#NULL!,4,4,4,4,4,4,4,4,3,3,#NULL!,#NULL!,3,3,4,4,4,3,4,#NULL!,#NULL!,4,4,#NULL!,#NULL!,4,4,3,3,3,2,2,2,2,2,4,4,4,4,4,2,1,1,2,3
49,0.5782,12/12/13 22:54,12/12/13 23:06,12,1,1,3,13,1,0,3,2,2,1,1,1,1,1,1,1,10,2,2,2,2,2,2,2,4,4,2,3,2,3,2,3,4,9,2,6,1,10,2,8,1,9,10,9,8,3,2,1,2,2,1,1,2,2,#NULL!,#NULL!,2,2,#NULL!,#NULL!,1,2,2,2,1,2,1,#NULL!,#NULL!,#NULL!,1,#NULL!,1,4,4,3,4,4,#NULL!,#NULL!,4,4,#NULL!,#NULL!,4,3,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1
103,0.1097,12/13/13 0:41,12/13/13 1:10,29,1,1,2,10,2,1,3,3,2,1,1,1,1,1,1,1,9,3,3,4,2,4,2,1,4,4,1,4,2,4,3,4,4,9,2,6,1,11,2,8,1,9,9,9,8,3,1,1,1,2,1,2,1,2,1,#NULL!,1,#NULL!,1,#NULL!,1,2,1,2,2,2,2,#NULL!,1,#NULL!,#NULL!,#NULL!,4,4,1,2,2,2,1,#NULL!,2,#NULL!,3,#NULL!,2,4,4,4,3,4,4,4,#NULL!,4,#NULL!,#NULL!,#NULL!,1,4,1,1,1,2,1,2,2,1,1,1,2,1,1,1,2,1,1,6
167,0.4191,12/13/13 2:45,12/21/13 17:40,12415,1,1,1,6,1,3,4,3,2,1,1,1,1,1,1,1,8,1,1,4,3,4,2,2,4,4,1,3,3,4,2,3,4,9,2,7,1,11,2,9,1,10,10,9,8,2,2,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,3,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,3,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
196,0.4505,12/13/13 3:49,12/14/13 17:28,2259,1,1,1,8,1,1,2,3,-1,2,2,2,2,2,2,2,10,2,2,2,3,3,1,2,2,2,2,1,1,4,1,2,2,9,2,7,1,1,1,9,1,10,8,9,8,2,2,1,1,2,2,1,2,2,2,#NULL!,#NULL!,2,#NULL!,#NULL!,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,3,2,2,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,3,4,4,4,4,1,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,3,3,1,1,1,1,1,1,2,1,4,1,1,1,2,1,2,1
206,2.9300,12/13/13 4:11,12/13/13 4:42,30,1,1,3,11,1,0,3,2,1,2,1,1,1,1,1,1,9,2,3,4,3,4,2,2,2,3,2,4,2,4,3,4,4,9,2,7,1,10,2,7,1,10,9,9,8,2,2,1,1,1,1,2,2,1,1,1,1,#NULL!,#NULL!,1,1,2,2,2,1,1,1,#NULL!,#NULL!,#NULL!,1,1,3,4,2,4,3,4,4,4,4,#NULL!,#NULL!,4,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,4,4,4,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,2,2,1
244,1.8944,12/13/13 10:22,12/20/13 8:31,9969,1,1,1,6,1,2,3,3,2,1,2,2,3,3,3,3,8,2,2,4,1,2,1,1,4,4,1,3,1,4,4,4,4,9,2,7,1,#NULL!,#NULL!,#NULL!,#NULL!,10,#NULL!,9,8,1,3,1,2,2,2,1,2,2,#NULL!,#NULL!,#NULL!,2,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,1,3,2,3,1,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,4,4,2,3,2,4,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,1,1,1,2,1,1,1,3,1,1,1,2,1,1,1,1,2,6
292,0.5788,12/13/13 14:46,12/13/13 19:36,290,1,1,1,7,2,0,1,1,1,2,2,3,3,2,2,2,10,4,3,2,3,4,1,3,4,4,4,4,2,4,4,4,4,8,2,7,1,9,2,7,1,11,10,9,8,3,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,2,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,2,2,2,1,1,1,1,2,1,1,1,2,3,2,2,2,2,1
359,0.8737,12/13/13 21:48,12/13/13 21:55,7,1,1,3,7,2,0,3,2,2,1,1,1,1,1,1,1,10,2,4,4,1,4,2,4,3,4,2,4,1,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,9,2,7,1,#NULL!,10,9,8,3,2,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,3,3,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,3,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,3,1,1,1,3,1,1,2,2,1,1,1,1,3,1,2,2,1
378,2.0619,12/14/13 0:24,12/14/13 0:40,15,1,1,2,8,2,1,3,1,1,1,1,1,1,1,1,1,8,3,3,3,2,2,3,2,4,4,3,2,2,-1,2,2,4,9,2,6,1,11,2,8,1,9,9,9,8,2,2,1,1,1,2,1,2,1,1,1,#NULL!,1,#NULL!,1,1,1,2,2,2,1,1,1,#NULL!,#NULL!,#NULL!,1,2,4,4,4,4,4,4,4,#NULL!,4,#NULL!,4,4,2,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,2,4,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1
380,1.5691,12/14/13 0:35,12/14/13 0:47,11,1,1,2,10,1,0,2,2,2,1,1,1,1,1,1,1,8,4,4,4,4,4,3,4,4,4,4,4,4,4,2,4,4,9,2,7,1,10,2,8,1,10,10,9,8,3,1,1,1,1,1,1,2,2,1,1,1,1,#NULL!,#NULL!,1,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,4,4,4,#NULL!,#NULL!,4,4,4,4,4,4,4,4,4,-1,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,1,1,4,1,1,1,3,3,3,3,1
492,0.9695,12/14/13 22:31,12/19/13 8:56,6384,1,1,1,9,2,1,2,3,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,10,2,7,1,11,2,8,1,9,9,9,8,3,1,1,2,2,2,1,2,2,#NULL!,#NULL!,#NULL!,2,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,3,3,3,3,3,#NULL!,#NULL!,#NULL!,3,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,3,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1
499,1.7914,12/15/13 0:12,12/15/13 0:22,10,1,1,2,6,1,1,3,2,2,2,2,2,1,1,1,1,10,1,2,3,3,4,2,2,2,2,2,2,2,4,4,4,4,8,2,6,1,9,2,8,1,10,11,9,8,3,2,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,4,4,4,4,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,3,4,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1
518,4.0693,12/15/13 5:45,12/15/13 5:54,9,1,1,3,8,1,1,4,3,2,1,1,1,1,1,1,1,10,1,2,4,2,-1,3,3,3,3,2,3,2,3,3,3,3,8,2,7,1,9,2,7,1,11,10,9,8,2,2,1,1,2,1,1,2,2,1,#NULL!,1,-1,#NULL!,#NULL!,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,4,4,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,1,1,1,2,1,2,1,1,1,1,1,1,1,3,3,3,3,1
519,0.4122,12/15/13 6:08,12/15/13 6:20,11,1,1,2,9,1,1,3,2,3,1,2,2,1,1,1,1,8,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,9,2,8,1,11,2,8,1,11,9,9,8,1,1,1,1,2,1,1,1,2,1,#NULL!,1,1,1,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,4,4,4,4,4,#NULL!,4,4,4,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,1,1,3,4,2,2,1,1,1,3,1
598,0.1572,12/17/13 0:27,12/17/13 0:35,7,1,1,2,7,1,1,3,3,2,1,1,1,1,1,1,1,9,3,1,4,4,4,3,2,2,2,4,4,1,4,4,4,4,8,2,6,1,9,2,7,1,10,10,9,8,3,3,1,1,2,1,2,2,1,2,#NULL!,2,#NULL!,#NULL!,2,1,2,2,2,1,2,1,#NULL!,#NULL!,#NULL!,1,#NULL!,4,4,1,1,1,4,4,#NULL!,3,#NULL!,#NULL!,4,4,4,4,2,1,1,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,2,4,2,1,1,1,2,1,1,1,4,1,1,1,4,2,1,1,1,1
614,0.7477,12/17/13 13:15,12/17/13 14:09,54,1,1,1,6,1,0,1,2,1,1,1,1,1,1,1,1,9,4,3,4,3,4,1,2,4,4,1,4,3,4,1,4,4,8,2,6,1,8,2,7,1,10,11,9,8,2,2,2,1,1,2,1,2,2,2,1,#NULL!,2,#NULL!,#NULL!,1,1,2,1,2,2,2,1,#NULL!,1,#NULL!,#NULL!,3,4,3,4,2,4,4,4,#NULL!,4,#NULL!,#NULL!,4,3,4,4,4,4,4,4,4,#NULL!,4,#NULL!,#NULL!,4,4,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1
642,2.9669,12/17/13 22:05,12/17/13 22:54,49,1,1,2,7,1,0,2,4,2,1,1,1,1,1,1,1,8,3,3,4,2,4,1,4,4,4,2,3,2,4,4,4,4,8,2,7,1,9,2,7,1,11,10,9,8,2,2,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,3,1,1,1,3,1,1,2,2,2,-1,-1,-1,2,1,1,2,1
749,0.4693,12/18/13 6:02,12/18/13 6:13,11,1,1,1,11,1,0,1,2,2,1,1,1,1,-1,1,1,9,2,2,4,1,4,2,2,3,4,3,2,2,4,1,2,4,9,2,6,1,11,2,9,1,9,10,9,8,3,1,1,2,1,2,1,2,2,#NULL!,1,#NULL!,2,#NULL!,#NULL!,1,2,2,2,2,1,1,#NULL!,#NULL!,#NULL!,#NULL!,2,4,4,4,4,3,4,#NULL!,4,#NULL!,4,#NULL!,#NULL!,4,4,4,4,4,3,4,4,#NULL!,#NULL!,#NULL!,#NULL!,4,3,4,2,2,2,2,2,-1,2,2,2,1,1,1,1,1,1,1,1,2
765,0.5277,12/18/13 13:25,12/18/13 13:33,8,1,1,2,10,1,0,2,2,1,2,2,2,2,2,2,2,10,2,4,4,2,4,2,3,4,4,2,1,1,4,3,4,4,9,2,7,1,9,2,7,1,10,10,9,8,3,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,4,4,3,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,3,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,1,2,2,2,1,2,2,2,1,1,1,1,1,3,2,2,3,1
815,0.7567,12/18/13 22:24,12/18/13 22:33,8,1,1,1,10,1,0,1,2,2,1,1,1,1,1,1,1,9,4,4,4,4,4,3,4,4,4,4,4,1,4,4,4,4,9,2,6,1,11,2,8,1,9,9,9,8,3,1,1,1,2,2,1,1,1,1,#NULL!,#NULL!,1,1,1,1,2,2,2,1,2,1,#NULL!,#NULL!,#NULL!,1,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,4,4,4,4,2,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,4,4,3,3,3,2,3,2,2,1,1,1,1,1,1,2,1,2,2,1
902,1.0531,12/19/13 2:00,12/19/13 2:08,8,1,1,2,9,1,0,2,3,1,2,2,2,1,1,1,1,9,1,1,3,1,4,2,3,3,4,3,3,2,4,3,3,4,8,2,7,1,9,2,7,1,11,10,9,8,2,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1
960,0.7220,12/19/13 3:14,12/19/13 3:24,10,1,1,1,9,2,1,2,2,1,1,1,1,1,1,1,1,9,1,4,3,2,4,2,2,3,4,1,4,1,4,3,4,4,9,2,7,1,10,2,8,1,10,10,9,8,3,2,1,2,1,2,2,2,1,#NULL!,1,#NULL!,#NULL!,#NULL!,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,2,2,3,2,4,#NULL!,4,#NULL!,#NULL!,#NULL!,4,4,3,2,3,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1
961,0.5288,12/19/13 3:16,12/19/13 3:28,11,1,1,2,11,1,0,2,2,2,3,2,3,1,1,1,1,10,4,4,4,3,4,4,4,4,4,3,4,1,4,2,3,4,9,2,7,1,11,2,8,1,10,9,9,8,1,1,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,1,2,2,2,2,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,2,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,4,4,4,4,4,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,2,2,1,2,2,2,4,1,1,4,4,2,2,2,2,1
982,0.4160,12/19/13 4:10,12/19/13 4:20,9,1,1,6,12,2,1,7,2,1,1,1,1,1,1,1,1,9,2,3,4,3,4,1,2,4,4,2,2,1,3,2,3,4,9,2,6,1,#NULL!,#NULL!,#NULL!,#NULL!,9,#NULL!,9,8,2,1,1,1,1,1,2,1,1,1,1,1,#NULL!,1,1,1,2,2,2,2,1,1,#NULL!,#NULL!,#NULL!,#NULL!,1,4,4,4,4,4,4,4,4,4,#NULL!,4,4,2,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,4,2,4,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1
1052,1.0340,12/19/13 12:09,12/19/13 12:16,6,1,1,4,7,1,0,4,2,2,1,1,1,1,1,1,1,8,4,3,4,4,4,2,2,4,4,4,4,4,4,4,4,4,8,2,6,1,8,2,8,1,10,12,9,8,2,3,1,1,2,1,1,1,1,1,#NULL!,1,2,1,1,2,2,1,2,2,2,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,2,4,4,4,4,4,4,#NULL!,4,4,4,4,4,3,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
1122,0.1047,12/19/13 16:10,12/19/13 16:21,11,2,1,1,10,1,0,1,3,3,2,2,2,2,2,2,2,8,3,4,4,2,4,2,4,4,4,4,4,3,4,4,4,4,9,2,7,1,10,2,8,1,10,10,9,8,3,1,1,1,1,1,1,1,2,1,1,1,1,1,#NULL!,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,3,3,4,4,4,4,4,4,#NULL!,4,4,3,4,3,3,4,4,4,4,4,4,4,4,4,3,1,1,1,1,1,1,3,3,3,3,3,3,2,2,2,2,1
1128,0.2492,12/19/13 16:43,12/19/13 16:52,8,1,1,2,8,1,0,2,1,1,3,2,3,2,3,3,2,8,2,3,4,3,2,3,4,4,4,2,3,1,3,4,4,4,10,2,7,1,11,2,7,1,9,8,9,8,2,2,2,2,2,2,1,2,2,#NULL!,#NULL!,#NULL!,2,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,4,4,4,4,4,4,2,2,1,2,1
1157,1.1906,12/19/13 18:31,12/19/13 18:42,10,1,1,2,9,2,1,3,2,2,1,1,1,1,1,1,1,9,4,2,4,4,4,4,4,2,2,1,2,1,4,1,1,3,9,2,6,1,11,2,10,1,9,11,9,8,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,4,1,4,2,3,3,-1,3,3,3,3,4,4,-1,4,4,4,4,4,4,4,4,-1,4,2,4,1,1,2,1,1,1,1,1,1,4,4,4,4,1,1,1,1,6
1163,0.4479,12/19/13 19:04,12/19/13 20:01,57,1,1,2,7,2,1,3,3,2,1,1,1,1,1,1,1,9,1,3,2,2,2,2,3,2,2,1,4,2,4,2,4,4,8,2,6,1,10,2,8,1,10,10,9,8,3,3,1,1,1,1,1,2,1,2,1,1,2,#NULL!,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,1,3,3,2,2,4,4,4,3,#NULL!,4,4,3,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,6
1175,0.3862,12/19/13 20:36,12/19/13 20:43,7,1,1,3,7,2,1,4,3,2,1,1,1,1,1,1,1,10,1,4,4,1,4,4,4,4,4,1,4,2,4,4,4,4,8,2,6,1,9,2,7,1,10,10,9,8,1,2,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,2,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,3,4,2,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1
1186,1.4485,12/19/13 21:07,12/19/13 21:13,6,1,1,2,6,1,0,2,3,1,1,1,1,1,1,1,1,10,4,4,4,2,4,4,4,4,1,4,4,4,4,4,4,4,8,2,6,1,9,2,6,1,10,9,9,8,2,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,1,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,3,2,2,1,3,2,1,2,2,1,-1,-1,1,1,1,1,1,1
1223,2.1822,12/20/13 0:24,12/20/13 0:36,12,1,1,2,12,1,0,2,2,1,1,1,1,1,1,1,1,9,2,2,4,2,4,2,2,4,3,1,1,1,4,1,1,4,10,2,7,1,11,2,8,1,9,9,9,8,3,1,1,1,1,2,2,2,1,1,1,#NULL!,#NULL!,#NULL!,1,1,2,1,2,1,1,1,#NULL!,1,#NULL!,1,1,4,2,4,4,2,4,4,4,#NULL!,#NULL!,#NULL!,4,4,4,3,3,4,4,4,4,#NULL!,4,#NULL!,4,4,4,4,3,1,1,2,3,1,1,1,1,4,1,1,1,2,2,2,3,3
